data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1422412,760,SYR3911,3911,10-Mar-17,2017,1,Violence against civilians,Opposition Rebels (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Dar'a,Dar'a,Dar'a,Dar'a,32.6241,36.1049,1,SOHR Website_http://www.syriahr.com/en/?p=62604 & SOHR Website_http://www.syriahr.com/en/?p=62598,Other-local,"Unidentified rebel groups targeted Sahar neighbourhood in Daraa city with snipers, and two people were killed.",2,1524053879,SYR
1422477,760,SYR24407,24407,10-Mar-17,2017,1,Violence against civilians,HTS: Hayat Tahrir al-Sham,,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Idleb,Saraqab,Saraqab,35.8611,36.8061,1,LiveUMap: LiveUmap_https://syria.liveuamap.com/en/2017/10-march-hts-raid-idlib-gate-forum-in-saraqib-and-confiscated; LiveUmap_https://twitter.com/putintintin1/status/840232061969526784,Other - Local,"Hayat Tahrir al-Sham raided ""Idlib Gate Forum"" in Saraqab and confiscated equipment following. No reported casualties.",0,1524053879,SYR
1422419,760,SYR3918,3918,10-Mar-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,35.3319,40.1461,2,SOHR Website_http://www.syriahr.com/en/?p=62591,Other-local,Islamic State executed two men in the countryside of Ezzor.,2,1524053879,SYR
1422879,760,SYR3783,3783,8-Mar-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),Hezbollah,1,Civilians (Syria),,7,17,Middle East,Syria,Rural Damascus,Az-Zabdani,Madaya,Madaya,33.6901,36.0963,1,SOHR Website_http://www.syriahr.com/en/?p=62443,Other-local,"Syrian regime forces and the Lebanese Hezbollah opened fire of their snipers on areas in Madaya town in the northwestern countryside of Damascus, which injured a citizen.",0,1524053879,SYR
1422883,760,SYR3787,3787,8-Mar-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Al-Hasakeh,Quamishli,Quamishli,Quamishli,37.0447,41.2262,1,SOHR Website_http://www.syriahr.com/en/?p=62438,Other-local,"A man was found killed near the national hospital in the city of Qameshly, and signs of torture were over his body.",1,1524053879,SYR
1423547,760,SYR3620,3620,5-Mar-17,2017,1,Violence against civilians,Opposition Rebels (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Idleb,Idleb,Bennsh,Foah,35.982,36.7036,1,SOHR Website_http://www.syriahr.com/en/?p=62182,Other-local,A young man was injured when the factions targeted areas in the town of al-Fu'ah which is inhabited by Shiite citizens in the northeastern countryside of Idlib.,0,1524053879,SYR
1423559,760,SYR3632,3632,5-Mar-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Badama,Kherbet Eljoz,35.9031,36.191,1,SOHR Website_http://www.syriahr.com/en/?p=62182,Other-local,Turkish border guards killed a young man in Khirbet al-Joz area while he was trying to cross the border.,1,1524053879,SYR
1424062,760,SYR3516,3516,2-Mar-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Al-Hasakeh,Al-Malikeyyeh,Al-Malikeyyeh,Al-Malikeyyeh,37.1745,42.1403,1,SOHR Website_http://www.syriahr.com/en/?p=62059,Other-local,"An old man was killed by the fire of the Turkish border guards in the vicinity of Qasr village in the countryside of Al-Malikeyyeh city ""Dirk"".",1,1524053880,SYR
1424079,760,SYR3533,3533,2-Mar-17,2017,1,Violence against civilians,Unidentified Armed Group (Syria),,3,Civilians (Syria),,7,37,Middle East,Syria,Rural Damascus,Az-Zabdani,Madaya,Madaya,33.6901,36.0963,1,SOHR Website_http://www.syriahr.com/en/?p=62059,Other-local,A man was killed by a sniper shot in the town of Madaya.,1,1524053880,SYR
1424082,760,SYR3536,3536,2-Mar-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Aleppo,Menbij,Maskana,Maskana,35.9696,38.0284,1,SOHR Website_http://www.syriahr.com/en/?p=62059,Other-local,"The Islamic State excuted a man in Maskana town in the eastern countryside of Aleppo, he was charged with 'dealing with the Kurds and giving coordinates to the international coalition'.",1,1524053880,SYR
1424283,760,SYR3495,3495,1-Mar-17,2017,1,Violence against civilians,Military Forces of Turkey (2016-) Gendarmerie,,8,Civilians (Syria),,7,78,Middle East,Syria,Idleb,Jisr-Ash-Shugur,Darkosh,Darkosh,35.9924,36.3934,2,SOHR Website_http://www.syriahr.com/en/?p=62014,Other-local,A young man was shot dead by border guards near the Syrian - Turkish border while he was trying to cross into Turkey near Darkosh city. Suspected to be the Turkish bordar police as there is no active Syrian boarded police in the area mentioned.,1,1524053880,SYR
1424445,760,SYR3439,3439,28-Feb-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Abu Kamal,Abu Kamal,Al-Bukamal,34.4546,40.9116,1,SOHR Website_http://www.syriahr.com/en/?p=61850,Other-local,IS executed a man from Iraq in al-Fayhaa neighborhood for transporting civilians to areas not controlled by the IS.,1,1524053880,SYR
1424672,760,SYR3356,3356,27-Feb-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Deir-ez-Zor,Al Mayadin,Al Mayadin,Al Mayadin,35.0248,40.428,1,SOHR Website_http://www.syriahr.com/en/?p=61766,Other-local,"IS lashed a man 100 lashes and closed his shop for 15 days for insulting al-Hesba, in al-Miadin city in the presence of dozens of civilians.",0,1524053880,SYR
1424745,760,SYR3429,3429,27-Feb-17,2017,1,Violence against civilians,Islamic State (Syria),,2,Civilians (Syria),,7,27,Middle East,Syria,Damascus,Damascus,Damascus,Yarmouk,33.4712,36.3057,1,SOHR Website_http://www.syriahr.com/en/?p=61733,Other-local,Islamic State executed one person in Yarmouk camp based on allegations of cooperating with HTS.,1,1524053880,SYR
1424697,760,SYR3381,3381,27-Feb-17,2017,1,Violence against civilians,Military Forces of Syria (2000-),,1,Civilians (Syria),Prisoners (Syria),7,17,Middle East,Syria,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Deir-Ez-Zor,35.3319,40.1461,1,SOHR Website_http://www.syriahr.com/en/?p=61766,Other-local,A man from Der-Ezzor city was tortured to death in regime prisons.,1,1524053880,SYR
